Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop_Adzuki Beans,Crop_Black gram,Crop_Chickpea,Crop_Coconut,Crop_Coffee,Crop_Cotton,Crop_Ground Nut,Crop_Jute,Crop_Kidney Beans,Crop_Lentil,Crop_Moth Beans,Crop_Mung Bean,Crop_Peas,Crop_Pigeon Peas,Crop_Rubber,Crop_Sugarcane,Crop_Tea,Crop_Tobacco,Crop_apple,Crop_banana,Crop_grapes,Crop_maize,Crop_mango,Crop_millet,Crop_muskmelon,Crop_orange,Crop_papaya,Crop_pomegranate,Crop_rice,Crop_watermelon,Crop_wheat,Fertilizer
51.02028667225355,0.610037097696933,123.63816280337107,5.973638261537675,56.72712175689672,40.00949144231575,59.204942290902736,2.090927038645771,2,0.1791385268466474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8208614731533526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
21.21907836086232,0.4056902170948993,76.3152762844812,6.199624794786215,52.97786967463185,35.14836993984583,57.03434956189203,2.6998763145266924,2,0.0,0.0,0.7184572708365536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815427291634463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
16.81253660837328,0.4234341079950216,136.18549373544684,5.724769113783024,53.876101245007206,32.977688166492136,51.632511373237385,1.5497191342757672,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
14.518960932630936,0.6362177555758345,323.5983901718265,5.6155941074484135,80.40036217312179,49.85921230344908,70.41005147316162,2.6567509326382206,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
28.953537992608304,0.6217680962580961,106.8455371124173,4.569592446322837,67.9907346022968,57.624874107737845,58.459736480188994,0.6856506108048219,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
26.63208323006015,0.5620374372714858,104.30406631170364,7.752016216294367,63.77123154982343,49.06713898946307,54.47822445053541,1.7921781978201463,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7949224398505409,0.0,0.0,0.0,0.0,0.0,0.0,0.2050775601494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
28.42302964505277,0.668787193393604,156.59938898586913,6.57360127279204,72.99704034861114,71.81855382405747,74.57176675268629,0.4688015053476426,1,0.0,0.0,0.0,0.9679940665042344,0.0320059334957657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
21.110296166246844,0.6219255784356296,125.45545194942622,6.764428199362338,60.95741152787712,130.1902251638563,69.79087733038823,0.8575710927865309,2,0.0,0.0,0.0,0.0,0.0,0.7109524788367483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890475211632517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
25.279788775778933,0.6666087622086103,66.13295441827458,5.612787253743755,80.91549587520511,33.43156764114423,43.05448395186324,1.5239848412016124,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8004930726616802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995069273383197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
21.84053429911841,0.6128217799707022,47.12230458193646,6.96367420805641,54.30406358207647,70.46542573571978,56.831613002913954,1.6929099329794404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7362471836984882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637528163015118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
29.549909888501958,0.614109949856744,113.30255824149572,6.866447067918212,63.35223974928631,120.97989146896808,97.98992260512792,1.2985057080271492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298400231811167,0.0,0.0,0.0,0.0,0.4701599768188833,Balanced NPK Fertilizer
23.82741367918936,0.7033269784488307,40.65883055751606,7.046367726796079,52.11840527340484,36.11887824832268,96.64517269192746,0.156739177958425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072300956444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927699043555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
21.37956834408066,0.6371559272076093,59.30950337889182,6.106350646389308,55.37639620171265,48.8962700940058,50.00379033495573,0.9590978201147218,2,0.0,0.0,0.0,0.0,0.0,0.2322204985571612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7677795014428388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
19.268861040769732,0.5396982424109835,118.42053733046784,7.130369166831808,59.54814102759325,109.62192260934653,75.600897517796,0.8794906484041951,2,0.0,0.0,0.0,0.0,0.0,0.9127098204103246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872901795896754,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
26.59769882018511,0.7363117211887744,127.06551067504871,6.926617438568738,62.23727826302492,141.49409493244937,134.8428406179481,1.152632934178073,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
29.340862805357787,0.6467928772018519,66.6445159963304,6.599086511324864,62.07813741941234,103.01396939724022,69.59242388608396,0.683488309432657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679856577430658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932014342256934,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
19.53941380380028,0.5613174902039217,98.5477364515303,6.937495816369292,54.24254769337403,56.54517440545944,-0.1165113629410363,2.197631219266777,1,0.0,0.0,0.6793578078404857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206421921595143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
46.29067946450457,0.4908975308231756,44.38053798500769,5.791319532266575,51.94471024583541,28.234652188714847,44.70451681640083,1.870452181695023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
19.64167547816779,0.4907120625389339,60.4779350742225,6.222532741701927,52.61721315789338,29.97666733168399,51.99813845160424,2.735662530245333,2,0.0,0.0,0.3692304815098961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6307695184901039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
38.785969269559686,0.6084629240047025,119.97165890680029,6.958289311156599,64.6837645482731,94.06814439620162,87.07958345561342,1.4970046812612774,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4542679722190996,0.0,0.5457320277809004,0.0,0.0,0.0,Balanced NPK Fertilizer
19.405361493930435,0.6003050659963586,95.91645681108112,7.196980932362315,61.93556553453515,60.92878595718607,61.75928421588576,0.8144404329154202,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513968820618468,0.0,0.0,0.0,0.5486031179381532,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
38.46210677017468,0.6432328747859801,330.1978805140359,6.131671545747789,72.94449344628947,55.03530405414411,67.83925452238375,1.5321408413350794,2,0.4510780201110227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5489219798889773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
24.269797502780133,0.5411948605369723,106.60856631976438,6.996543941656761,54.525223029028304,56.70992346349972,-20.50910839,2.241385509576721,1,0.2017304623302358,0.0,0.7982695376697642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
35.37939012845771,0.6648465260894052,102.97665767883272,4.51423916759849,66.23579752440386,56.50117438464085,54.54584399310779,0.6278094796947961,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3154284521201667,0.0,0.0,0.0,0.0,0.0,0.0,0.6845715478798333,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
26.234266418249188,0.7404411257990428,24.18442413549367,6.596060216247349,51.97826226732737,127.05210191762494,58.48488624284496,1.863797180507616,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878681112426568,0.0,0.9121318887573432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
20.56926951201182,0.606782321365674,101.32401691381936,7.215971058967637,65.01306411284759,60.94990184533643,60.92169144756007,0.5422127681486745,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
32.86187048454986,0.5484453184774095,102.56292754287706,6.266759592741503,58.82532923870128,52.83735151126407,55.52106074166808,2.28549943112727,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027108994143296,0.0,0.0,0.9972891005856704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
20.940449962245644,0.7155966429726427,110.81624248489489,6.038055752975319,37.816153329806085,75.48419173033498,66.0089096782045,2.047005761908072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1166960641416813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833039358583187,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
30.256190276520627,0.679579077178727,136.0398728840983,6.766290530904762,65.74170231681532,50.64657306167682,47.93822680870239,0.1398008614197007,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268337989481078,0.0,0.4731662010518922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
26.497564001651263,0.6244271997176782,43.13539086652708,6.984597046417664,54.99475292442844,139.57983670640658,131.1215063497357,1.7232937904545689,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
42.189000232981016,0.6763780590534265,31.605695278128543,7.150831810191778,53.02158433749419,40.35811303120819,92.75378796758008,2.824621223644511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
50.365794545725976,0.69534360792833,160.93273168841418,6.184768835474773,70.39108811964361,50.33050226101685,65.94879495960176,-0.0305363196088522,2,0.8933007498865639,0.0,0.0,0.0,0.106699250113436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
29.622708832498866,0.6136139229293248,174.56023845704627,6.220206684280874,64.56504573503508,57.03235381091093,82.63881989025987,1.4440967833654723,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1492725399835452,0.0,0.0,0.0,0.0,0.0,0.8507274600164547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
33.61246329,0.657817236,52.36413724,4.444706499,55.56615493,43.80579212,159.5640307,2.114489332,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
17.105106191086804,0.4297976292314637,116.53643300185394,7.163975239664193,58.14600729278615,104.43574130387246,72.51502611646954,1.2206968822088644,1,0.0,0.0,0.0,0.0,0.0,0.5914817070640831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085182929359169,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
25.616450548604107,0.7082253994987301,95.28639851992718,5.906938231809686,62.5615615899956,59.09860220732206,51.43353504671513,1.5194014802432478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329380670999546,0.0670619329000453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
50.635176844629214,0.4151126049954352,169.6811507974263,6.274926450038769,76.06413159465205,56.10577203583897,79.6111391292533,2.1897194544925904,2,0.9909294764573906,0.0,0.0,0.0090705235426093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
7.595580279757414,0.7120635171842029,84.17605493529182,7.644092960167844,59.00653979786075,-37.64973873,61.98012018894016,1.0245018684020055,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2050018100532372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7949981899467627,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
19.852035236843918,0.6378187005424432,55.79269896786026,6.026243573178311,54.078114872321294,39.06182272103568,48.44280067490218,1.424232886723738,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3792285849638004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6207714150361996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
24.88233671966207,0.7441284017563827,37.09490826922267,6.296638337036093,55.39368941830536,58.63923853885048,51.16865833744287,1.290103067505725,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735505764102888,0.0,0.0,0.0,0.0,0.9264494235897112,0.0,Balanced NPK Fertilizer
29.681303807244586,0.6003772528911394,32.70313168671049,8.284324696829426,62.64668260270156,122.83495524274848,50.5746241116224,1.0189121034660191,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215965507512772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784034492487228,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
36.40104627378998,0.4891157187194959,132.78242069409836,4.080161304181266,63.400710197579485,82.5298285727307,98.41349081729987,0.6131001335102374,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9519053560359124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480946439640876,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
27.659361790077003,0.4359337159553229,71.65894735364877,8.242688963927066,54.21519788628365,74.33955442842398,56.96936527594672,1.6312588610478025,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7815144817514149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184855182485851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
27.37184628487472,0.623380552799443,153.1335413304382,6.475915334583281,66.57769325147115,57.00339224714541,64.57850908174798,1.786268166194997,2,0.0,0.0,0.0,0.172059112822508,0.8279408871774919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
28.96095943420925,0.4738758608900441,69.21779968107649,8.265696903990719,55.66946185864715,80.2290563262539,61.31813325712498,1.346979822810202,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7505019247653135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2494980752346864,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
19.03377565771994,0.6812981973428518,107.73163650720088,5.350725979616357,58.06446850249789,49.2967385329723,39.17579268355681,1.4738592326313495,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004628690804843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7995371309195156,0.0,0.0,0.0,Balanced NPK Fertilizer
21.991275653724315,0.6534023012372344,64.30955918053883,7.145882550927742,52.562375952311335,134.82657314031383,130.83195110717205,1.898642879303389,0,0.0,0.1748673233072027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8251326766927972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
29.84299052930145,0.629353830846916,70.01893258354382,6.570423471190207,62.9963149540749,97.73409994028752,67.87087542654845,0.7771058455078612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864049867881441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8135950132118559,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
13.450585099466847,0.6794148998608341,78.11152588391685,6.031216882481504,55.10980739079956,49.90326197801696,51.053992937885646,2.4673472156904133,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2356917460649997,0.0,0.0,0.7643082539350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
24.859233767624065,0.7139358828571685,42.87313519469672,5.08553026340477,54.69324998107073,61.756022710977696,50.64303448639203,1.6416040047858558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662414362798227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6337585637201772,0.0,Balanced NPK Fertilizer
32.43886814785127,0.5443428196028545,102.77710407030068,6.217030240254201,58.60476662829885,51.95799776315504,55.68257361385718,2.1513160548942816,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907866130462516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092133869537484,Balanced NPK Fertilizer
28.671785382781696,0.6279387476809659,27.54800546997063,7.234867605956055,53.2274187680478,75.55195844596261,46.69977302447689,1.555059138501635,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6838034177035054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3161965822964946,0.0,Balanced NPK Fertilizer
21.981637045275477,0.7164908194971171,51.70729327190341,5.147057964827318,54.80736059802665,50.09131874605544,47.43315815877332,1.177501418193189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5883066757950567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4116933242049433,0.0,Balanced NPK Fertilizer
26.481557009887236,0.5127330480435095,33.82607172620928,6.720680025907779,56.11386792664624,92.67296579584,52.6695810229766,1.9710598214414672,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829820634171324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170179365828676,0.0,Balanced NPK Fertilizer
26.01027919349925,0.7331987974780649,29.54343703676321,7.330721803854731,53.76748424266499,60.66724471879186,50.00358929976994,1.4035400799376243,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4519486012990392,0.0,0.0,0.0,0.0,0.5480513987009608,0.0,Balanced NPK Fertilizer
20.746202584239853,0.6593580522693635,73.5193837396132,5.99625741776135,67.22032756918983,41.51521463056937,46.66155652678906,1.3759285573406927,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286217545144674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713782454855326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
26.289367713869787,0.7565075158271899,108.35202635449158,7.117629434905015,65.97001204977406,87.36145828449008,89.56805724211256,0.9125048208097968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003325547078268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8996674452921731,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
26.80358178792825,0.4858656010258623,37.390513964667534,7.104405833457747,57.64646731125322,85.04185469160186,53.846081951670975,1.403022128004651,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241015441818376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3758984558181624,0.0,Balanced NPK Fertilizer
22.97584411343202,0.6622681062699121,179.54179164617094,7.123452137107153,71.96587412265643,130.12579509865557,122.63507399637952,1.322103746281268,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4602189380853669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539781061914633,0.0,0.0,Balanced NPK Fertilizer
30.802136107328955,0.5306670247541316,103.62361178063104,6.026589913430118,57.82426283178382,48.70194587351051,56.23095988311487,1.6349819207936536,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5612553246116609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438744675388339,Balanced NPK Fertilizer
23.37153219173029,0.664774434423141,192.39082352345008,5.061076812807007,61.42933827693359,33.58165927601636,47.6129189893453,1.5204090435772626,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
25.768107261599283,0.7247089705830181,53.4288125556425,6.820683451356411,56.21692083960996,115.62386666771056,72.30108387157703,0.9550786577211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446375481816041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3553624518183959,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
23.046182765108924,0.7024927494332944,110.74254548454128,7.336815336223679,63.78933274842075,96.97414993233164,83.79426189888927,0.8847485732429279,1,0.0,0.0,0.0,0.0,0.0,0.3914821102015019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6085178897984981,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
29.031267585769356,0.7130722009323873,21.914749505470976,8.2423665835872,52.2235015402469,67.92713828481169,47.19553000406199,1.6611252173890296,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468142520311826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531857479688174,0.0,0.0,0.0,0.0,0.0,0.0,Balanced NPK Fertilizer
